91,เสาถูกดึงด้วยแรง T และแรงขนาด 600 N ดังแสดงในรูป ถ้าแรงลัพธ์ของแรงทั้งสองมีค่า 1200 N ทิศพุ่งขึ้นในแนวดิ่ง จงพิจาณาหามุมจากรูป,32.8 องศา,23.8 องศา,42.8 องศา,24.8 องศา,none,2,q91.png,none,none,none,none,none
92,จากระบบแรงที่ให้มา ให้หาขนาดของแรงลัพธ์,25.1 kN,35.1 kN,26.8 kN,36.8 kN,none,1,q92.png,none,none,none,none,none
93,จากระบบแรงที่ให้มา ให้หาขนาดของแรง F  ที่ทำให้แรงลัพธ์มีขนาดน้อยที่สุดที่เป็นไปได้,5.96 kN,15.10 kN,6.80 kN,3.80 kN,none,1,q93.png,none,none,none,none,none
94,"แรงตึงสูงสุดของเชือก AC เท่ากับ 1,300 N และ แรงตึงสูงสุดของเชือก BC เท่ากับ 650 N จากรูปแรง P จะมีค่าเท่าใด",500 N,"1,000 N","1,400 N","1,800 N",none,3,q94.png,none,none,none,none,none
95,"แรงตึงสูงสุดของเชือก AC และ BC เท่ากับ 1,300 N และ 650 N ตามลำดับ แรง P สามารถหาได้จากสมการใด",none,none,none,none,none,2,q95.png,a95.png,b95.png,c95.png,d95.png,none
96,"แรงตึงสูงสุดของเชือก AC และ BC เท่ากับ 1,300 N และ 650 N ตามลำดับ ถ้าทราบว่าแรง P เท่ากับ 1,400 N มุมในรูปมีค่าเท่าใด",45 องศา,58 องศา,90 องศา,120 องศา,none,2,q96.png,none,none,none,none,none
97,ข้อใดไม่ถูกต้อง,ชิ้นส่วน BC อยู่ภายใต้แรงกด,ชิ้นส่วน BC อยู่ภายใต้แรงดึง,ชิ้นส่วน BC เป็น Two-Force member ,ชิ้นส่วน AC ไม่เป็น Two-Force member,none,2,q97.png,none,none,none,none,none
98,ข้อใด ไม่ใช่ หน่วยของ โมเมนต์,kN-m,kg-m,N-m,เป็นหน่วยของโมเมนต์ ทุกข้อ,none,2,none,none,none,none,none,none
99,ให้พิจารณาข้อความต่อไปนี้ 1) แรงคู่ควบเกิดขึ้น เมื่อแรงสองแรงที่มีขนาดเท่ากันและทิศทางเดียวกัน 2) โมเมนต์ เป็นผลคูณของขนาดของแรง และระยะทางตั้งฉากจากจุดหมุนถึงแนวกระทำของแรง 3) แรงคู่ควบ เป็น เวกเตอร์อิสระ (free vector),ข้อ 1) ถูก ข้อ 2) และ ข้อ 3) ผิด,ข้อ 2) ถูก ข้อ 1) และ ข้อ 3) ผิด,ข้อ 1) ผิด ข้อ 2) และ ข้อ 3) ถูก ,ข้อ 1) ข้อ 2) และ ข้อ 3) ถูกหมด,none,3,none,none,none,none,none,none
100,จากรูปจงหามุมที่ทำให้โมเมนต์ของแรง F รอบจุด A มีค่ามากที่สุด,none,none,none,none,none,3,q100.png,a100.png,b100.png,c100.png,d100.png,none
101,แรง ขนาด 1000 N กระทำที่ปลายของคานดังแสดงในรูป จงพิจารณาหาโมเมนต์รอบแกน z,60Nm,120Nm,100Nm,120Nm,none,3,q101.png,none,none,none,none,none
102,none,none,none,none,none,none,2,q102.png,a102.png,b102.png,c102.png,d102.png,none
103,ถ้ามวล M=1000kg ใช้ g=10m/s2 ที่จุด B จะเกิดโมเมนต์ เนื่องจากมวล M อย่างไร,12 kN.m ทวนเข็มนาฬิกา,120 kN.m ทวนเข็มนาฬิกา,12 kN.m ตามเข็มนาฬิกา,120 kN.m ตามเข็มนาฬิกา,none,2,q103.png,none,none,none,none,none
104,โมเมนต์ของแรง 100 N รอบจุด A มีค่า เท่าใด,100 Nm,200 Nm,300 Nm,173 Nm,none,1,q104.png,none,none,none,none,none
105,จงหาค่ามุมที่ทำให้โมเมนต์เนื่องจากแรง 40 N รอบจุด A มีค่าสูงสุด,14 องศา,76 องศา,166 องศา,104 องศา,none,2,q105.png,none,none,none,none,none
106,จงหาค่าของมุมที่ทำให้โมเมนต์เนื่องจากแรง 40 N รอบจุด A มีค่าน้อยที่สุด,14 องศา,76 องศา,166 องศา,104 องศา,none,3,q106.png,none,none,none,none,none
107,จงหาค่าโมเมนต์เนื่องจากแรง 40 N รอบจุด A ที่มีค่าสูงสุดที่เป็นไปได้,320 Nm,330 Nm,400 Nm,420 Nm,none,2,q107.png,none,none,none,none,none
108,จากรูปถ้าถ้าเวกเตอร์ของแรงกระทำที่ปลายคานที่จุด B ดังรูป จงหาโมเมนต์รอบจุด A,none,none,none,none,none,4,q108.png,a108.png,b108.png,c108.png,d108.png,none
109,จากรูปถ้าเวกเตอร์ของแรงกระทำที่ปลายคานที่จุด B ดังรูป จงหาโมเมนต์รอบจุด O,none,none,none,none,none,3,q109.png,a109.png,b109.png,c109.png,d109.png,none
110,โมเมนต์ลัพธ์ของเกียร์ (Gear Box) นี้เท่ากับเท่าใด,none,none,none,ไม่มีข้อถูก,none,2,q110.png,a110.png,b110.png,c110.png,none,none
111,โมเมนต์รอบจุด A มีค่าเท่าไร,none,none,none,none,none,2,q111.png,a111.png,b111.png,c111.png,d111.png,none
112,โมเมนต์รอบจุด O มีค่าเท่ากับข้อใด,none,none,none,none,none,3,q112.png,a112.png,b112.png,c112.png,d112.png,none
113,โมเมนต์รอบจุด C มีค่าเท่ากับข้อใด,2 kN.m ทวนเข็มนาฬิกา,3 kN.m ทวนเข็มนาฬิกา,6 kN.m ตามเข็มนาฬิกา,11 kN.m ตามเข็มนาฬิกา,none,2,q113.png,none,none,none,none,none
114,แรง F ที่กระทำที่จุด A และ B มิทิศทางของแรงตรงกันข้าม จงหาขนาดของโมเมนต์รอบจุด O,2F(150sin60?),2F(150cos60?),2F(150),0,none,1,q114.png,none,none,none,none,none
115,โมเมนต์รอบจุด O เท่ากับข้อใด,none,none,none,none,none,2,q115.png,a115.png,b115.png,c115.png,d115.png,none
116,"ถ้าน้ำหนัก W = 100 N , Wb = 10 N โมเมนต์รอบจุด O มีค่าเท่าใด",0,100L,100(Lsin50๐) – 5(Lcos50๐),100(Lsin50๐) + 5(Lcos50๐),none,3,q116.png,none,none,none,none,none
117,โมเมนต์รอบจุด O มีขนาดเท่าใด,"1,200 N.m ","1,500 N.m","2,400 N.m","2,610 N.m",none,4,q117.png,none,none,none,none,none
118,โมเมนต์รอบจุด O มีค่าเท่าใด,none,none,none,none,none,3,q118.png,a118.png,b118.png,c118.png,d118.png,none
119,สำหรับคานมวลเบาที่มีภาวะแรงกระทำดังแสดงในรูป ถ้าทำการแทนแรงกระจายดังกล่าวด้วยแรงเพียงแรงเดียว แรงดังกล่าวจะมีค่าเท่าใดและกระทำที่จุดใด,none,none,none,none,none,1,q119.png,a119.png,b119.png,c119.png,d119.png,none
120,สำหรับคานมวลเบาที่มีภาวะแรงกระทำดังแสดงในรูป จงพิจารณาหาแรงปฏิกิริยาที่จุดรองรับ A,none,none,none,none,none,1,q120.png,a120.png,b120.png,c120.png,d120.png,none
121,จากรูปสำหรับคานมวลเบาที่มีภาวะแรงกระทำดังแสดงในรูป จงพิจารณาหาแรงปฏิกิริยาที่จุดรองรับ B ,none,none,none,none,none,2,q121.png,a121.png,b121.png,c121.png,d121.png,none
122,จากรูปสำหรับคานมวลเบาที่มีภาวะแรงกระทำดังแสดงในรูป จงพิจารณาหาแรงปฏิกิริยาที่จุดรองรับ C ,none,none,none,none,none,1,q122.png,a122.png,b122.png,c122.png,d122.png,none
123,สำหรับคานมวลเบาที่มีภาวะแรงกระทำดังแสดงในรูป จงพิจารณาหาแรงปฏิกิริยาที่จุดรองรับ D,none,none,none,ไม่มีข้อถูก,none,2,q123.png,a123.png,b123.png,c123.png,none,none
124,สำหรับคานมวลเบาที่มีภาวะแรงกระทำดังแสดงในรูป แรงเฉือนที่จุดรองรับ C มีค่าเท่าใด,none,none,none,none,none,3,q124.png,a124.png,b124.png,c124.png,d124.png,none
125,สำหรับคานมวลเบาที่มีภาวะแรงกระทำดังแสดงในรูป โมเมนต์ดัดที่จุดรองรับ C มีค่าเท่าใด,none,none,none,none,none,1,q125.png,a125.png,b125.png,c125.png,d125.png,none
126,สำหรับคานมวลเบาที่มีภาวะแรงกระทำดังแสดงในรูป แรงปฏิกิริยาที่จุดรองรับ A มีค่าเท่าใด,none,none,none,none,none,2,q126.png,a126.png,b126.png,c126.png,d126.png,none
127,ข้อใดถูกต้องเกี่ยวกับขนาดของแรงลัพธ์ที่กระทำต่อคานและตำแหน่งของแรงลัพธ์นั้น,none,none,none,none,none,3,q127.png,a127.png,b127.png,c127.png,d127.png,none
128,เรียกแรงในชิ้นส่วน BC ว่า FBC เป็นแรงดึงในสภาวะสมดุล สมการโมเมนต์รอบจุด A เท่ากับข้อใด ถ้าให้ทิศทวนเข็มนาฬิกาเป็นบวก,none,none,none,none,none,1,q128.png,a128.png,b128.png,c128.png,d128.png,none
129,จากรูป ข้อใดไม่ถูกต้อง,แรงกระจายที่กระทำมีขนาดรวม 150 N,แรงปฏิกิริยาที่ B อยู่ในแนวเดียวกับแรงลัพธ์ของแรงกระจาย,แรงปฏิกิริยาในแนวราบที่จุด A เป็นศูนย์,แรงปฏิกิริยาที่จุด B เป็นศูนย์,none,4,q129.png,none,none,none,none,none
130,ขนาดและตำแหน่งของแรงกระจายที่กระทำต่อคาน ABCD ตรงกับข้อใด,"1,800 N , 2 m จากจุด A / 400 N , 2 m จากจุด D","1,800 N , 4 m จากจุด A / 400 N , 2 m จากจุด D","900 N , 2 m จากจุด A / 400 N , 2 m จากจุด D","900 N , 2 m จากจุด A / 200 N , 2 m จากจุด D",none,3,q130.png,none,none,none,none,none
131,ในการหาแรงตึงเชือก สมการที่สามารถหาแรงตึงเชือกได้อย่างถูกต้อง ในสมการเดียว คือข้อใด,none,none,none,none,none,4,q131.png,a131.png,b131.png,c131.png,d131.png,none
132,ในการหาแรงตึงเชือก (T) สมการใดแก้ปัญหาได้รวดเร็วและเหมาะสมที่สุด ให้แรงปฏิกิริยาที่ C เป็น Cx และ Cy,none,none,none,ข้อ ก. และ ข.,none,3,q132.png,a132.png,b132.png,c132.png,none,none
133,แรงปฏิกิริยาที่จุด B หาได้จากสมการใด,none,none,none,ไม่มีข้อถูก,none,2,q133.png,a133.png,b133.png,c133.png,none,none
134,จากรูปพื้นที่ดังแสดงในรูป คำกล่าวข้อใด ไม่ถูกต้อง,พิกัดของจุดเซ็นทรอยด์ทางด้านแกน x : x = 0.83 m,พิกัดของจุดเซ็นทรอยด์ทางด้านแกน y : y = 1.3 m,พื้นที่ทั้งหมด A=5.43 m2,พิกัดของจุดเซ็นทรอยด์ทางด้านแกน x มีค่าเป็นครึ่งหนึ่งของพิกัดของจุดเซ็น ทรอยด์ทางด้านแกน y,none,2,q134.png,none,none,none,none,none
135,ผูกเชือกแขวนแผ่นอลูมิเนียมรูปสี่เหลี่ยมคางหมูที่มีขนาดความหนาเท่ากันทั้งแผ่นเท่ากับ 1 mm อลูมิเนียมมี ความหนาแน่นเท่ากับ 0.06 kg/cm3 ต้องผูกเชือกที่ระยะ x เท่าใด แผ่นอลูมิเนียมจะสามารถแขวนอยู่ในสภาพ สมดุล โดยที่ขอบด้านบนของแผ่นอลูมิเนียมวางตัวขนานกับพื้นโลก,50 cm,60 cm,70 cm,80 cm,none,3,q135.png,none,none,none,none,none
136,ให้พิจารณาข้อความต่อไปนี้ จุดศูนย์กลางมวล (Center of mass) หรือจุดศูนย์กลางความโน้มถ่วง (Center of gravity) คือจุดศูนย์รวมของแรงดึงดูดของโลกที่กระทำต่อวัตถุ จุดเซนทรอยด์ (Centroid) คือ จุดศูนย์กลางของรูปทรง ในกรณีที่วัตถุมีความ หนาแน่นเท่ากันในทุกส่วนของวัถตุ จุดศูนย์กลางมวลและจุดเซนทรอยด์จะเป็นจุด เดียวกัน,ข้อความยังไม่ถูกต้องที่ถูกต้องคือ จุดศูนย์กลางมวล (Center of mass) หรือจุดศูนย์กลางความโน้มถ่วง (Center of gravity) คือจุดศูนย์รวมที่ความหนาแน่นของวัตถุมีมากที่สุด จุดเซนทรอยด์ (Centroid) คือ จุดศูนย์กลางของรูปทรง ในกรณีที่วัตถุมีความ หนาแน่นเท่ากันในทุกส่วนของวัถตุ จุดศูนย์กลางมวลและจุดเซนทรอยด์จะเป็นจุด เดียวกัน,ข้อความยังไม่ถูกต้องที่ถูกต้องคือ จุดศูนย์กลางมวล (Center of mass) หรือจุดศูนย์กลางความโน้มถ่วง (Center of gravity) คือจุดศูนย์รวมของแรงดึงดูดของโลกที่กระทำต่อวัตถุ จุดเซนทรอยด์ (Centroid) คือ จุดศูนย์กลางของมวล ในกรณีที่วัตถุมีความหนาแน่น เท่ากันในทุกส่วนของวัถตุ จุดศูนย์กลางมวลและจุดเซนทรอยด์จะเป็นจุดเดียวกัน,ข้อความยังไม่ถูกต้องที่ถูกต้องคือจุดศูนย์กลางมวล (Center of mass) หรือจุดศูนย์กลางความโน้มถ่วง (Center of gravity) คือจุดศูนย์รวมของแรงดึงดูดไม่มีผลต่อวัตถุ ,ข้อความถูกต้องดีแล้ว,none,4,none,none,none,none,none,none
137,"จงหาพิกัด (x,y) ของจุดศูนย์กลาง (Centroid) ของรูปสี่เหลี่ยมคางหมู","(5, 2.33)","(5, 2.57)","(5, 2.67)","(5, 3.00)",none,2,q137.png,none,none,none,none,none
138,เส้นลวด ABCD มีเนื้อวัสดุสม่ำเสมอถูกดัดงอและยึดที่จุด C ดังแสดงในรูป จงพิจารณาหาความยาว L ของส่วน CD ซึ่งทำให้ส่วน BCD ของเส้นลวดอยู่ในแนวระดับพอดี,10 m,12 m,14 m,16 m,none,2,q138.png,none,none,none,none,none
139,ระยะจุดศูนย์กลางของรูปทรง จากฐานของหน้าตัดรูปตัวไอปีกไม่เท่ากันในแนวดิ่ง ดังในรูปมีค่าเป็นเท่าใด?,51.24 mm,51.54 mm,51.84 mm,52.14 mm ,none,2,q139.png,none,none,none,none,none
140,จงพิจารณาหาพิกัดของจุดเซ็นทรอยด์ ในแนวแกน x ของพื้นที่ดังแสดงในรูป,7.22 m,8.22 m,9.56 m,10.56 m,none,1,q140.png,none,none,none,none,none
141,จงพิจารณาหาพิกัดของจุดเซ็นทรอยด์ ในแนวแกน y ของพื้นที่ดังแสดงในรูป,7.22 mm,8.22 mm,9.56 mm,10.56 mm,none,3,q141.png,none,none,none,none,none
142,วัสดุผสมดังรูป ประกอบด้วยวัสดุ A  และวัสดุ B ที่มีค่าความหนาแน่น ดังรูป จงพิจารณาหาพิกัดของจุดศูนย์กลางมวล ทางด้านแกน x,0.284 m,0.268 m,0.147 m,0.340 m,none,3,q142.png,none,none,none,none,none
143,วัสดุผสมดังรูป ประกอบด้วยวัสดุ A  และวัสดุ B ที่มีค่าความหนาแน่น ดังรูป จงพิจารณาหาพิกัดของจุดศูนย์กลางมวล ทางด้านแกน y,0.284 m,0.268 m,0.147 m,0.340 m,none,2,q143.png,none,none,none,none,none
144,วัสดุผสมดังรูป ประกอบด้วยวัสดุ A  และวัสดุ B ที่มีค่าความหนาแน่น ดังรูป จงพิจารณาหาพิกัดของจุดศูนย์กลางมวล ทางด้านแกน Z,0.284 m,0.268 m,0.147 m,0.340 m,none,1,q144.png,none,none,none,none,none
145,ปริมาตรที่ได้จากการหมุนพื้นที่ครึ่งวงกลม รัศมี r ดังรูป รอบแกน x มีค่าเป็นเท่าใด,none,none,none,none,none,1,q145.png,a145.png,b145.png,c145.png,d145.png,none
146,"แพบรรทุกแพหนึ่งมีน้ำหนัก 50 tons มีจุดศูนย์กลางมวลที่ (50,12) บรรทุกสัมภาระมีน้ำหนัก 15 tons และมีจุดศูนย์กลางมวลของสัมภาระที่ (20,8) ดังรูป จงหาจุดศูนย์กลางมวลรวม",none,none,none,none,none,2,q146.png,a146.png,b146.png,c146.png,d146.png,none
147,ข้อใดไม่ถูกต้อง เกี่ยวกับการหาจุด centroid ของรูปทรงนี้,สามารถแบ่งการหาออกเป็น 3 ส่วนย่อยได้,สามารถแบ่งการหาออกเป็น 2 ส่วนย่อยได้,จุด Centroid อยู่ในบริเวณเนื้อวัตถุ,จุด Centroid ไม่อยู่ในบริเวณเนื้อวัตถุ ,none,3,q147.png,none,none,none,none,none
148,ข้อใดไม่ถูกต้อง เกี่ยวกับการหาจุด centroid ของวัตถุตามรูป,สามารถแบ่งการหาออกเป็น 2 ส่วนย่อยได้,สามารถแบ่งการหาออกเป็น 3 ส่วนย่อยได้,จุด Centroid อยู่ในบริเวณเนื้อวัตถุ,จุด Centroid ไม่อยู่ในบริเวณเนื้อวัตถุ,none,4,q148.png,none,none,none,none,none
149,รูปที่ให้มา ถ้าแทนระบบแรงดังกล่าวด้วย Equivalent Force-Couple System ที่จุด O ข้อใดกล่าวถูกต้อง,ขนาดแรงลัพธ์ที่จุด O มีค่า ,ขนาดแรงลัพธ์ที่จุด O มีค่า,ขนาดโมเมนต์ลัพธ์ที่จุด O มีค่า ,ขนาดโมเมนต์ลัพธ์ที่จุด O มีค่า ,none,1,q149.png,a149.png,b149.png,c149.png,d149.png,none
150,สำหรับรูปที่ให้มา ถ้าแทนระบบแรงดังกล่าวด้วย Equivalent Force-Couple System ที่จุด O ข้อใดกล่าวถูกต้อง,ขนาดแรงลัพธ์ที่จุด O มีค่า,ขนาดแรงลัพธ์ที่จุด O มีค่า,ขนาดโมเมนต์ลัพธ์ที่จุด O มีค่า ,ขนาดโมเมนต์ลัพธ์ที่จุด O มีค่า ,none,4,q150.png,a150.png,b150.png,c150.png,d150.png,none
151,สำหรับรูปที่ให้มา ถ้าแทนระบบแรงดังกล่าวด้วย Equivalent Force-Couple System ที่จุด O ข้อใดกล่าวถูกต้อง,ขนาดแรงลัพธ์ที่จุด O มีค่า 600 N,ขนาดแรงลัพธ์ที่จุด O มีค่า 400 N,ขนาดโมเมนต์ลัพธ์ที่จุด O มีค่า 24 Nm ,ขนาดโมเมนต์ลัพธ์ที่จุด O มีค่า 12 Nm,none,2,q151.png,none,none,none,none,none
152,สำหรับรูปที่ให้มา ถ้าแทนระบบแรงดังกล่าวด้วย Equivalent Force-Couple System ที่จุด O ข้อใดกล่าวถูกต้อง,ขนาดแรงลัพธ์ที่จุด O มีค่า 600 N,ขนาดแรงลัพธ์ที่จุด O มีค่า 800 N,ขนาดโมเมนต์ลัพธ์ที่จุด O มีค่า 24 Nm,ขนาดโมเมนต์ลัพธ์ที่จุด O มีค่า 84 Nm,none,4,q152.png,none,none,none,none,none
153,สำหรับรูปที่ให้มา ถ้าแทนระบบแรงดังกล่าวด้วย Equivalent Force-Couple System ที่จุด B ข้อใดกล่าวถูกต้อง,ขนาดแรงลัพธ์ที่จุด B มีค่า 600 N,ขนาดแรงลัพธ์ที่จุด B มีค่า 800 N ,ขนาดโมเมนต์ลัพธ์ที่จุด B มีค่า 24 Nm,ขนาดโมเมนต์ลัพธ์ที่จุด B มีค่า 84 Nm,none,3,q153.png,none,none,none,none,none
154,กล่องรูปลูกบาศก์มีความกว้างของด้าน a = 1 m มีแรงกระทำ ดังแสดงในรูป จงพิจารณาหาขนาดโมเมนต์รอบแกนAB,none,none,none,none,none,2,q154.png,a154.png,b154.png,c154.png,d154.png,none
155,กล่องรูปลูกบาศก์มีความกว้างของด้าน a = 1 m มีแรงกระทำ ดังแสดงในรูป จงพิจารณาหาขนาดโมเมนต์รอบแกนเส้นทแยงมุม AG,none,none,none,none,none,4,q155.png,a155.png,b155.png,c155.png,d155.png,none
156,คำกล่าวข้อใดไม่ถูกต้อง,ระบบแรงทุกชนิดสามารถลดรูปให้เหลือหนึ่งแรงลัพธ์(Resultant Force)และหนึ่งโมเมนต์คู่ควบลัพธ์ (Resultant Couple)ได้เสมอ,ระบบแรงที่กระทำที่จุดเดียวกัน สามารถลดรูปให้เหลือแรงลัพธ์เพียงแรงเดียวได้ ,ระบบแรงร่วมระนาบ(Coplanar Force) ไม่สามารถลดรูปให้เหลือแรงลัพธ์เพียงแรงเดียวได้ ,ระบบแรงขนาน(Parallel Force) สามารถลดรูปให้เหลือแรงลัพธ์เพียงแรงเดียวได้,none,3,none,none,none,none,none,none
157,สำหรับระบบแรงที่ให้มาดังรูป ถ้าทำการแทนระบบดังกล่าวด้วยแรงลัพธ์เพียงแรงเดียว แรงลัพธ์ดังกล่าวจะมีระยะห่างจากแกน x เป็นระยะเท่าใด,3 m,3.5m,4 m,4.5 m,none,1,q157.png,none,none,none,none,none
158,สำหรับระบบแรงที่ให้มาดังรูป ถ้าทำการแทนระบบดังกล่าวด้วยแรงลัพธ์เพียงแรงเดียว แรงลัพธ์ดังกล่าวจะมีระยะห่างจากแกน z เป็นระยะเท่าใด,4 m,3.5m,5 m,4.5 m,none,2,q158.png,none,none,none,none,none
159,จากระบบแรงที่ให้มาดังรูป จงพิจารณาหาค่าของโมเมนต์คู่ควบ (Couple),12Nm,24Nm,36Nm,48Nm,none,2,q159.png,none,none,none,none,none
160,ถ้าขนาดของโมเมนต์คู่ควบ (Couple) ของระบบแรงที่ให้มามีค่า 240 Nm จงพิจารณาหาขนาดของแรง F,1200N,2400Nm,3600Nm,4800Nm,none,1,q160.png,none,none,none,none,none
161,จงพิจารณาหาขนาดของโมเมนต์คู่ควบ (Couple) ของระบบแรงที่ให้มา,6.25Nm,18.3Nm,10.82Nm,7.5Nm,none,2,q161.png,none,none,none,none,none
162,ถ้าขนาดของโมเมนต์คู่ควบ (Couple) ของระบบแรงที่ให้มามีค่า 400 Nm จงพิจารณาหาขนาดของแรง F ที่กระทำต่อประแจ,992N,800N,1142N,571N,none,1,q162.png,none,none,none,none,none
163,จงพิจารณาหาขนาดของโมเมนต์คู่ควบ (Couple) ของระบบแรงที่กระทำต่อประแจที่ให้มาดังรูป,none,none,none,none,none,3,q163.png,a163.png,b163.png,c163.png,d163.png,none
164,จงพิจารณาหาขนาดของโมเมนต์คู่ควบ (Couple) ของระบบแรงที่กระทำต่อชิ้นส่วนเครื่องจักรกลที่ให้มาดังรูป,450Nm,390Nm,270Nm,180Nm,none,2,q164.png,none,none,none,none,none
165,สำหรับระบบแรงที่ให้มาดังรูป ถ้าทำการแทนระบบดังกล่าวด้วยแรงลัพธ์เพียงแรงเดียว แรงลัพธ์ดังกล่าวจะมีระยะห่างจากแกน x เป็นระยะเท่าใด,3m,3.5m,2m,2.5m,none,4,q165.png,none,none,none,none,none
166,สำหรับระบบแรงที่ให้มาดังรูป ถ้าทำการแทนระบบดังกล่าวด้วยแรงลัพธ์เพียงแรงเดียว แรงลัพธ์ดังกล่าวจะมีระยะห่างจากแกน y เป็นระยะเท่าใด,3m,3.5m,2m,2.5m,none,1,q166.png,none,none,none,none,none
167,สำหรับระบบแรงที่ให้มาดังรูป ถ้าทำการแทนระบบดังกล่าวด้วยแรงลัพธ์เพียงแรงเดียว แรงลัพธ์ดังกล่าวจะมีระยะห่างจากจุด B เป็นระยะเท่าใด,6.57m,7.43m,8.50m,5.50m,none,1,q167.png,none,none,none,none,none
168,สำหรับระบบแรงที่ให้มาดังรูป ถ้าทำการแทนระบบดังกล่าวด้วยแรงลัพธ์เพียงแรงเดียว แรงลัพธ์ดังกล่าวจะมีระยะห่างจากจุด A เป็นระยะเท่าใด,6.57m,7.43m,8.50m,5.50m,none,2,q168.png,none,none,none,none,none
169,เมื่อย้ายแรง 100 N ไปที่จุด A จะมีแรงสมมูลเท่ากับเท่าใด,none,none,none,none,none,1,q169.png,a169.png,b169.png,c169.png,d169.png,none
170,ระบบแรงสมมูลของแรง 500 N ที่จุด B เท่ากับข้อใด,none,none,none,none,none,1,q170.png,a170.png,b170.png,c170.png,d170.png,none
171,โมเมนต์ลัพธ์จากวัตถุดังกล่าวมีค่าเท่าใด,none,none,none,none,none,4,q171.png,a171.png,b171.png,c171.png,d171.png,none
172,แรงสมมูลที่จุด A จะเกิดแรงเท่าไร,none,none,none,none,none,2,q172.png,a172.png,b172.png,c172.png,d172.png,none
173,แรงสมมูลที่จุด A จะเกิดโมเมนต์เท่าไร,none,none,none,none,none,3,q173.png,a173.png,b173.png,c173.png,d173.png,none
174,แรงสมมูลที่จุด A เท่ากับข้อใด,none,none,none,none,none,3,q174.png,a174.png,b174.png,c174.png,d174.png,none
175,แรงสมมูลที่จุด B เท่ากับเท่าใด,none,none,none,none,none,2,q175.png,a175.png,b175.png,c175.png,d175.png,none
176,ข้อใดไม่ถูกต้อง,โมเมนต์ของแรงคู่ควบทั้งสองกรณีมีขนาดเท่ากัน,โมเมนต์ของแรงคู่ควบทั้งสองกรณีมีขนาดเท่ากับ 2 Fa,กรณี (A) โมเมนต์ของแรงคู่ควบ มีทิศทวนเข็มนาฬิกา,กรณี (B) โมเมนต์ของแรงคู่ควบ มีทิศตามเข็มนาฬิกา,none,2,q176.png,none,none,none,none,none
177,โมเมนต์ลัพธ์ของแรงคู่ควบที่เกิดขึ้นในรูปเท่ากับเท่าใด (N.m),none,none,none,none,none,2,q177.png,a177.png,b177.png,c177.png,d177.png,none
178,จากรูป แรงสมมูลที่จุด A มีค่าเท่าใด,none,none,none,none,none,4,q178.png,a178.png,b178.png,c178.png,d178.png,none
179,โมเมนต์รอบจุด O มีค่าเท่าใด เรียกแรงที่กระทำที่ล้อ B ว่า FB,none,none,none,none,none,1,q179.png,a179.png,b179.png,c179.png,d179.png,none
180,จากรูปจงหาโมเมนต์รอบจุด A,none,none,none,ไม่มีข้อถูก,none,2,q180.png,a180.png,b180.png,c180.png,none,none
181,ระบบแรงสมมูล 270 N ที่จุด F คือข้อใด,none,none,none,none,none,1,q181.png,a181.png,b181.png,c181.png,d181.png,none
182,เมื่อย้ายแรง 10 kN จากจุดกระทำไปที่จุด A จะเกิดแรงและโมเมนต์ตามข้อใด,none,none,none,none,none,3,q182.png,a182.png,b182.png,c182.png,d182.png,none
183,ระบบแรงสมมูลของแรง 600 N ที่จุด O เท่ากับข้อใด,none,none,none,none,none,3,q183.png,a183.png,b183.png,c183.png,d183.png,none
184,ระบบแรงสมมูลของแรง 400 N ที่จุด O เท่ากับข้อใด,none,none,none,none,none,4,q184.png,a184.png,b184.png,c184.png,d184.png,none
185,,,,,,,,,,,,,
186,,,,,,,,,,,,,
187,สปริงในรูปยุบตัวด้วยระยะเท่าไรที่สภาวะสมดุล,0.3 m,0.4 m,0.6 m,0.8 m,none,3,q187.png,none,none,none,none,none
188,ก้อนน้ำหนัก W ต้องมีน้ำหนักเท่าใด ระบบจึงจะสามารถอยู่ในสภาวะสมดุลดังรูป,25 N,30 N,35 N,40 N,none,2,q188.png,none,none,none,none,none
189,ลูกเหล็ก O ที่น้ำหนัก 1000 N ถูกแขวนไว้กับผนังด้วยเชือกที่ A และ B ดังรูป ถ้าเชือกควรรับน้ำหนักระหว่าง 200 - 2000 N ค่า L และ h ในข้อใดไม่เหมาะสม,"L = 5 m, h = 1.5 m","L = 5 m, h = 15 m","L = 6 m, h = 3 m",เหมาะสมทุกข้อ,none,4,q189.png,none,none,none,none,none
190,จากรูปถ้าพื้นมีสัมประสิทธิ์ความเสียดทานเป็นศูนย์ ต้องมีแรงกระทำกับกล่องในขนาดและมุมเท่าใดกล่องจึงจะอยู่ในสภาวะสมดุล,none,none,none,none,none,4,q190.png,a190.png,b190.png,c190.png,d190.png,none
191,ข้อใดเป็นจริง,none,none,none,none,none,4,q191.png,a191.png,b191.png,c191.png,d191.png,none
192,ปลอก A สามารถเลื่อนได้อย่างอิสระบนรางเลื่อนที่ไม่มีแรงเสียดทานในแนวนอน และผูกยึดกับมวล C ซึ่งน้ำหนักเป็น W เมื่อระบบสมดุล จงพิจารณาหาแรง P เมื่อระนะ X = 0.3 m,0.5 W,0.6 W,0.7 W,0.8 W,none,2,q192.png,none,none,none,none,none
